ID,Short label,Label,County Name,Population,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19
149,FAY,Fayette,Fayette,26086,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,1.10 ,0.55 ,1.64 ,1.64 ,4.93 ,4.93 ,5.48 ,3.83 ,3.83 ,2.74 ,2.19 ,(0.55),(0.55),(0.55),0.55 ,0.55 ,1.64 ,2.74 ,3.29 ,3.29 ,2.74 ,2.74 ,2.19 ,1.64 ,1.10 ,0.00 ,(0.55),(0.55),(0.55),0.00 ,(0.55),(0.55),0.00 ,0.55 ,0.55 ,0.55 ,1.64 ,1.64 ,2.74 ,3.29 ,4.93 ,5.48 ,5.48 ,4.93 ,4.93 ,4.93 ,2.74 ,2.74 ,2.19 ,2.19 ,2.74 ,2.74 ,1.64 ,3.29 ,1.64 ,1.64 ,1.64 ,0.55 ,0.55 ,1.64 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,2.19 ,2.19 ,2.19 ,2.19 ,2.19 ,2.19 ,2.19 ,1.64 ,2.74 ,3.29 ,2.74 ,3.29 ,3.29 ,3.83 ,7.12 ,4.38 ,4.38 ,8.21 ,8.76 ,12.05 ,14.24 ,12.60 ,13.69 ,12.60 ,9.31 ,10.95 ,10.95 ,8.21 ,8.21,10.41 ,11.50 ,15.88 ,13.14 ,9.86 ,9.86 ,24.10 ,22.45 ,25.19 ,25.74 ,28.48 ,29.57 ,38.33 ,24.64 ,33.41 ,35.05 ,30.12 ,33.41 
151,FIS,Fisher,Fisher,3985,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.58 ,3.58 ,3.58 ,3.58 ,7.17 ,7.17 ,7.17 ,3.58 ,3.58 ,3.58 ,3.58 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.75 ,10.75 ,10.75 ,10.75 ,10.75,21.51 ,28.68 ,17.92 ,21.51 ,21.51 ,21.51 ,21.51 ,10.75 ,3.58 ,10.75 ,7.17 ,7.17 ,10.75 ,17.92 ,17.92 ,17.92 ,32.26 ,32.26 
153,FLO,Floyd,Floyd,5786,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,0.00 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,0.00 ,4.94 ,7.41 ,14.81 ,14.81 ,14.81 ,14.81 ,14.81 ,19.75 ,17.28 ,12.35 ,12.35 ,12.35 ,12.35 ,12.35 ,2.47 ,2.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.47 ,4.94 ,4.94 ,4.94 ,7.41 ,12.35 ,12.35 ,12.35 ,9.88 ,9.88 ,9.88 ,7.41 ,17.28 ,24.69,29.63 ,29.63 ,34.57 ,34.57 ,34.57 ,44.44 ,44.44 ,37.04 ,39.50 ,39.50 ,39.50 ,39.50 ,17.28 ,29.63 ,29.63 ,24.69 ,22.22 ,22.22 
155,FOA,Foard,Foard,1240,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.52 ,11.52 ,11.52 ,11.52 ,11.52 ,11.52 ,11.52 ,0.00 ,0.00 ,0.00 
157,FBE,Fort Bend,Fort Bend,840383,,,,,,,,,,,,,,,0.08 ,0.03 ,0.03 ,0.34 ,0.63 ,0.76 ,1.27 ,1.53 ,1.53 ,1.84 ,1.53 ,1.99 ,2.38 ,2.29 ,2.62 ,2.84 ,2.74 ,3.38 ,4.32 ,4.13 ,4.49 ,4.47 ,4.56 ,4.35 ,3.82 ,3.57 ,3.23 ,2.91 ,4.03 ,3.72 ,4.20 ,4.35 ,3.08 ,4.13 ,3.96 ,2.55 ,2.79 ,2.87 ,2.69 ,2.80 ,2.52 ,2.77 ,2.96 ,3.64 ,3.93 ,3.91 ,4.62 ,4.57 ,4.76 ,4.73 ,4.03 ,3.43 ,3.69 ,2.70 ,2.80 ,2.36 ,2.60 ,3.20 ,2.96 ,2.63 ,3.01 ,2.87 ,3.08 ,2.57 ,2.01 ,2.14 ,2.94 ,2.57 ,2.46 ,2.23 ,2.91 ,3.14 ,3.33 ,2.53 ,3.13 ,3.14 ,4.23 ,4.84 ,4.35 ,4.01 ,4.37 ,5.25 ,5.92 ,4.90 ,4.10 ,4.56 ,4.56 ,4.49 ,4.61 ,6.26 ,6.90 ,8.91 ,9.62 ,11.63 ,12.41 ,11.56 ,10.20 ,11.41 ,12.97 ,13.00 ,11.00 ,10.03 ,10.30,10.22 ,10.23 ,8.07 ,6.87 ,6.87 ,9.59 ,9.59 ,9.26 ,8.92 ,8.45 ,10.85 ,11.54 ,12.39 ,14.70 ,14.81 ,14.40 ,18.22 ,20.76 
159,FRA,Franklin,Franklin,10924,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.31 ,1.31 ,1.31 ,1.31 ,1.31 ,1.31 ,1.31 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.31 ,1.31 ,1.31 ,1.31 ,2.62 ,2.62 ,2.62 ,1.31 ,1.31 ,1.31 ,1.31 ,0.00 ,1.31 ,1.31 ,2.62 ,2.62 ,3.92 ,5.23 ,6.54 ,5.23 ,6.54 ,7.85 ,9.15 ,7.85 ,6.54 ,6.54 ,6.54 ,5.23 ,5.23 ,3.92 ,5.23 ,5.23 ,5.23 ,6.54 ,6.54 ,5.23 ,5.23 ,3.92 ,7.85 ,6.54 ,7.85 ,7.85 ,10.46 ,10.46 ,10.46 ,6.54 ,9.15 ,7.85 ,7.85 ,5.23 ,7.85 ,7.85 ,10.46 ,7.85 ,7.85 ,11.77 ,13.08 ,10.46 ,10.46 ,7.85 ,7.85,14.39 ,14.39 ,11.77 ,11.77 ,11.77 ,15.69 ,15.69 ,7.85 ,6.54 ,6.54 ,9.15 ,10.46 ,10.46 ,10.46 ,15.69 ,15.69 ,14.39 ,13.08 
161,FRS,Freestone,Freestone,19860,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.72 ,0.72 ,0.72 ,2.16 ,2.16 ,2.16 ,2.16 ,1.44 ,1.44 ,1.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.44 ,2.16 ,2.88 ,2.88 ,2.88 ,2.88 ,2.88 ,1.44 ,0.72 ,0.00 ,0.00 ,0.00 ,0.00 ,0.72 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,(0.72),0.00 ,2.16 ,2.16 ,2.16 ,2.16 ,2.16 ,2.16 ,2.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.72 ,0.72 ,0.72 ,1.44 ,2.16 ,1.44 ,3.60 ,2.88 ,2.88 ,2.88 ,3.60 ,2.88 ,5.04 ,2.16 ,2.16 ,2.88 ,2.88 ,2.16 ,2.16 ,1.44 ,3.60 ,1.44 ,0.72 ,6.47 ,5.75 ,6.47,7.19 ,7.19 ,9.35 ,9.35 ,7.91 ,7.91 ,21.58 ,23.74 ,25.90 ,28.77 ,28.77 ,24.46 ,27.33 ,17.26 ,19.42 ,17.26 ,14.39 ,15.83 
163,FRI,Frio,Frio,20023,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.71 ,0.71 ,0.71 ,0.71 ,0.71 ,0.71 ,0.71 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.43 ,1.43 ,1.43 ,2.14 ,4.28 ,4.28 ,4.28 ,3.57 ,4.99 ,4.99 ,4.28 ,2.14 ,12.84 ,12.84 ,18.55 ,17.12 ,17.12 ,17.12 ,17.12 ,6.42 ,6.42 ,0.71 ,0.71 ,0.71 ,0.71 ,0.71 ,0.71 ,0.71 ,0.00 ,0.71 ,0.71 ,0.71 ,1.43 ,1.43 ,1.43 ,1.43 ,0.71 ,0.71 ,0.71 ,0.00 ,0.00 ,2.14 ,2.14 ,6.42 ,6.42 ,9.28 ,12.13 ,12.13 ,12.13 ,17.12 ,23.54 ,23.54 ,20.69 ,18.55 ,22.83 ,44.23 ,47.09 ,42.81 ,42.81 ,44.95 ,54.94 ,50.66 ,38.53 ,36.39 ,27.83 ,27.83 ,35.67 ,43.52,48.52 ,37.10 ,37.10 ,39.24 ,39.24 ,32.82 ,14.98 ,48.52 ,52.08 ,74.91 ,73.49 ,73.49 ,69.92 ,72.77 ,34.96 ,31.39 ,7.85 ,28.54 
165,GAI,Gaines,Gaines,22121,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,1.29 ,1.29 ,1.29 ,1.29 ,1.29 ,1.29 ,1.29 ,0.65 ,0.65 ,0.65 ,0.65 ,0.00 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,0.65 ,1.29 ,1.29 ,1.29 ,1.29 ,3.87 ,3.87 ,3.87 ,3.23 ,3.23 ,3.23 ,3.23 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,1.29 ,1.29,7.10 ,7.10 ,8.40 ,8.40 ,8.40 ,9.04 ,12.92 ,8.40 ,8.40 ,9.69 ,9.69 ,9.69 ,9.69 ,6.46 ,6.46 ,9.69 ,9.04 ,9.04 
167,GAL,Galveston,Galveston,355196,,,,,,,,,,,,,,,0.24 ,0.32 ,0.56 ,0.68 ,0.76 ,1.01 ,1.45 ,1.73 ,1.61 ,2.21 ,2.98 ,3.42 ,3.66 ,3.62 ,3.50 ,6.96 ,6.84 ,6.60 ,6.68 ,6.80 ,7.16 ,8.24 ,5.35 ,4.63 ,4.87 ,4.83 ,4.58 ,4.54 ,3.90 ,3.82 ,4.02 ,3.66 ,3.50 ,3.62 ,3.46 ,3.38 ,3.58 ,3.46 ,3.22 ,3.02 ,3.26 ,3.54 ,3.70 ,3.62 ,3.82 ,4.02 ,4.22 ,3.90 ,3.10 ,2.49 ,2.05 ,1.97 ,1.53 ,1.17 ,0.88 ,0.84 ,0.80 ,0.84 ,0.68 ,0.80 ,1.09 ,1.21 ,1.57 ,1.77 ,1.93 ,2.01 ,1.89 ,1.93 ,2.33 ,2.25 ,2.21 ,2.33 ,2.61 ,3.78 ,3.78 ,3.90 ,4.75 ,4.46 ,6.64 ,7.12 ,7.20 ,7.80 ,8.37 ,8.37 ,10.46 ,10.66 ,10.50 ,11.50 ,13.15 ,16.17 ,16.93 ,19.14 ,22.00 ,24.61 ,26.38 ,26.63 ,31.37 ,35.39 ,41.22 ,41.71 ,42.47 ,44.00 ,50.39,52.24 ,54.82 ,53.21 ,47.02 ,42.91 ,61.29 ,60.97 ,60.25 ,62.02 ,65.96 ,75.73 ,75.73 ,64.95 ,60.25 ,55.86 ,52.57 ,51.52 ,50.35 
169,GAR,Garza,Garza,6784,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.11 ,2.11 ,6.32 ,6.32 ,6.32 ,6.32 ,6.32 ,4.21 ,4.21 ,0.00 ,0.00 ,0.00 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,0.00 ,0.00 ,0.00 ,0.00 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,0.00 ,0.00 ,0.00 ,0.00 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.11 ,0.00 ,2.11 ,2.11 ,2.11 ,2.11 ,2.11 ,0.00 ,0.00 ,8.42 ,8.42 ,10.53 ,10.53 ,10.53 ,10.53 ,10.53,2.11 ,2.11 ,0.00 ,0.00 ,0.00 ,4.21 ,12.63 ,14.74 ,16.85 ,18.95 ,18.95 ,18.95 ,16.85 ,44.22 ,82.13 ,80.02 ,82.13 ,82.13 
171,GIE,Gillespie,Gillespie,26191,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.55 ,1.09 ,1.09 ,1.64 ,1.64 ,1.64 ,1.64 ,1.09 ,0.55 ,0.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.55 ,0.55 ,0.55 ,2.18 ,2.18 ,2.73 ,6.00 ,6.00 ,6.00 ,6.00 ,7.64 ,10.91 ,12.55 ,9.27 ,8.73 ,8.73 ,8.73 ,10.36 ,7.09,4.36 ,4.91 ,6.55 ,6.55 ,6.55 ,3.82 ,6.00 ,7.64 ,11.45 ,10.91 ,10.91 ,10.91 ,8.73 ,9.27 ,9.82 ,9.27 ,30.00 ,31.64 
173,GLA,Glasscock,Glasscock,1365,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.47 ,10.47 ,10.47 ,10.47 ,10.47 ,10.47 ,10.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.47 ,10.47 ,10.47 ,20.93 ,20.93 ,41.86 ,41.86 ,31.40 ,31.40 ,31.40 ,20.93 ,20.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.47 ,10.47 ,10.47 ,10.47 ,10.47 ,10.47 ,10.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
175,GOL,Goliad,Goliad,7717,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.85 ,1.85 ,1.85 ,1.85 ,5.55 ,5.55 ,5.55 ,3.70 ,5.55 ,5.55 ,5.55 ,1.85 ,1.85 ,3.70 ,3.70 ,1.85 ,1.85 ,1.85 ,1.85 ,3.70 ,1.85 ,1.85 ,1.85 ,1.85 ,3.70 ,3.70 ,1.85 ,1.85 ,1.85 ,1.85 ,1.85 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.85 ,1.85 ,9.26 ,9.26 ,9.26 ,12.96 ,12.96,12.96 ,12.96 ,5.55 ,5.55 ,3.70 ,1.85 ,1.85 ,11.11 ,22.21 ,27.77 ,33.32 ,35.17 ,33.32 ,33.32 ,18.51 ,7.40 ,1.85 ,(3.70)
177,GON,Gonzales,Gonzales,21347,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.67 ,0.67 ,0.67 ,0.67 ,0.67 ,0.67 ,0.67 ,0.00 ,0.67 ,0.67 ,0.67 ,0.67 ,0.67 ,0.67 ,0.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.67 ,1.34 ,1.34 ,4.02 ,6.69 ,6.69 ,8.03 ,10.04 ,10.71 ,11.38 ,10.04 ,10.04 ,12.05 ,11.38 ,8.70 ,7.36 ,6.69 ,11.38 ,17.40 ,19.41 ,18.74 ,20.75 ,26.10 ,28.11 ,23.42 ,17.40 ,17.40 ,18.07 ,17.40 ,13.38 ,12.05 ,10.71 ,8.03 ,4.02 ,3.35 ,8.03 ,14.05 ,18.07 ,20.08 ,25.43 ,25.43 ,27.44 ,28.78 ,22.08 ,19.41 ,18.74 ,14.72 ,14.72 ,14.05 ,8.03 ,8.70 ,6.69 ,10.71 ,10.04 ,10.04 ,10.71 ,11.38 ,12.05 ,30.78 ,32.12 ,32.79 ,32.79 ,32.12 ,39.48 ,40.15 ,27.44 ,22.75 ,22.08 ,22.08 ,28.78 ,20.08,41.49 ,38.15 ,39.48 ,38.81 ,39.48 ,36.14 ,35.47 ,12.72 ,11.38 ,11.38 ,28.11 ,27.44 ,22.75 ,27.44 ,48.18 ,68.93 ,72.94 ,56.88 
179,GRA,Gray,Gray,24252,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.59 ,0.59 ,0.59 ,2.95 ,2.95 ,5.30 ,5.30 ,5.89 ,6.48 ,6.48 ,4.71 ,4.71 ,2.36 ,2.36 ,1.18 ,2.36 ,2.36 ,2.36 ,2.36 ,2.36 ,4.12 ,5.30 ,6.48 ,9.42 ,10.60 ,11.78 ,11.78 ,10.60 ,11.78 ,11.78 ,15.32 ,13.55 ,12.37 ,17.67 ,17.67 ,17.08 ,15.32 ,8.84 ,8.84 ,10.01 ,4.71 ,4.71 ,3.53 ,2.36 ,8.84 ,10.60 ,9.42 ,10.60 ,10.60 ,10.60 ,10.60 ,4.12 ,2.36 ,2.95 ,1.77 ,1.18 ,0.59 ,0.59 ,0.59 ,1.77 ,1.18 ,1.18 ,2.36 ,2.36 ,2.95 ,4.71 ,3.53 ,3.53 ,3.53 ,2.95 ,3.53 ,3.53 ,4.12 ,4.12 ,4.12 ,4.12 ,3.53 ,2.95 ,2.95 ,1.18 ,1.18 ,1.18 ,1.18 ,1.18 ,1.18 ,0.59 ,0.00 ,0.59 ,0.59 ,0.59 ,0.59 ,2.36,2.36 ,3.53 ,4.12 ,4.12 ,4.12 ,4.71 ,5.30 ,5.30 ,6.48 ,7.07 ,7.07 ,7.07 ,6.48 ,5.30 ,6.48 ,4.71 ,3.53 ,3.53 
181,GRY,Grayson,Grayson,131710,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.11 ,0.22 ,0.22 ,0.22 ,0.22 ,0.33 ,0.65 ,0.65 ,0.65 ,0.98 ,1.08 ,1.08 ,0.98 ,0.76 ,0.76 ,0.76 ,0.43 ,0.54 ,0.54 ,0.54 ,0.43 ,0.33 ,0.43 ,0.43 ,0.22 ,0.22 ,0.22 ,0.22 ,0.22 ,0.00 ,0.00 ,0.00 ,0.33 ,0.33 ,0.43 ,0.54 ,0.87 ,1.30 ,1.63 ,1.74 ,2.06 ,2.82 ,3.15 ,3.36 ,3.15 ,4.77 ,4.88 ,5.21 ,4.56 ,5.64 ,5.86 ,6.72 ,5.53 ,6.18 ,6.29 ,6.62 ,6.51 ,9.44 ,15.84 ,15.84 ,15.94 ,16.16 ,16.05 ,14.97 ,12.04 ,5.21 ,5.21 ,4.34 ,4.01 ,4.12 ,4.23 ,4.34 ,4.23 ,4.66 ,4.88 ,4.56 ,4.23 ,4.56 ,4.23 ,5.21 ,4.56 ,6.62 ,6.29 ,6.62 ,6.07 ,9.11 ,8.46 ,9.00 ,6.29 ,8.79 ,8.68 ,8.79 ,6.94 ,7.16 ,6.40 ,7.27 ,5.31 ,5.21 ,5.53 ,4.66,5.10 ,7.27 ,7.81 ,7.59 ,7.27 ,8.24 ,11.71 ,10.95 ,9.87 ,10.95 ,11.17 ,11.93 ,11.50 ,9.00 ,10.63 ,12.58 ,12.26 ,12.15 
